,Actor,Louvain,K-mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
21,Marya Philimonovna,1,0,0.2632625997066498,-0.10579805076122284,-0.176539808511734,0.10516328364610672,0.047057535499334335,0.0026898544747382402,-7.858189928811044e-05,0.13835053145885468,0.03304237872362137,-0.09216435998678207,-0.06252972781658173,0.2202763706445694,0.21364590525627136,0.05280907824635506,0.08555648475885391,0.050714585930109024,0.194290891289711,-0.036100346595048904,-0.13838891685009003,0.02342008613049984,-0.2568349242210388,0.11376789957284927,0.07089876383543015,-0.06506066024303436,-0.05431302636861801,0.02802305296063423,-0.12726663053035736,-0.04928918555378914,0.2992898225784302,-0.21414583921432495,0.003079691668972373,-0.01877705380320549,-0.01220650039613247,0.09817430377006531,-0.013199239037930965,0.07379117608070374,-0.01636580191552639,-0.12036366015672684,0.06540637463331223,0.09614241868257523,0.22397983074188232,-0.05034854635596275,-0.139789417386055,-0.25531771779060364,-0.0029157730750739574,0.025590401142835617,0.18590137362480164,0.038196247071027756,-0.23170709609985352,0.02993285469710827,0.015304630622267723,-0.06253058463335037,0.18402507901191711,-0.10861707478761673,0.20014263689517975,0.08745827525854111,-0.054630253463983536,0.012693608179688454,0.07681793719530106,0.0425153486430645,-0.12103424221277237,-0.24197939038276672,-0.335641473531723,-0.15166328847408295,0.015396226197481155,-0.1153034046292305,-0.04213563725352287,0.031208381056785583,-0.08555632084608078,-0.04016540199518204,0.101361483335495,0.05713406577706337,-0.26353251934051514,-0.24529242515563965,0.02534610964357853,0.21264927089214325,0.11790887266397476,0.0067069036886096,0.13830934464931488,0.011580976657569408,-0.03014652617275715,-0.11222774535417557,-0.11075188219547272,-0.07488121837377548,0.21060998737812042,-0.20654183626174927,-0.009502805769443512,-3.7981262721586972e-06,-0.20353084802627563,-0.17227835953235626,-0.28484824299812317,-0.05396154150366783,-0.34172287583351135,0.03611356392502785,0.09892895072698593,-0.15189284086227417,-0.36282166838645935,-0.10166186839342117,0.037889085710048676,-0.10715644061565399,0.21786284446716309,0.15437844395637512,0.04985193535685539,0.1284591108560562,-0.027055542916059494,0.04143909364938736,-0.0035959582310169935,0.2195042371749878,0.03818858787417412,-0.16065090894699097,-0.13379333913326263,0.0787128433585167,-0.09803052991628647,-0.0996711403131485,-0.01794731803238392,0.018596531823277473,0.16056755185127258,-0.03150559961795807,-0.25633159279823303,0.0803472101688385,0.1522657871246338,-0.17740018665790558,0.1274976283311844,0.06953281164169312,0.06557431071996689,-0.024110892787575722,-0.05145299807190895,-0.1822059005498886
22,Count Alexey Kirillovitch Vronsky,1,2,-0.12964734435081482,-0.29820865392684937,-0.2258741706609726,0.17827829718589783,0.01644301414489746,0.1872672140598297,0.02382500469684601,-0.03935254365205765,-0.11555034667253494,0.24007460474967957,-0.17501287162303925,-0.0037577063776552677,0.01304863765835762,0.2994016110897064,0.0039929659105837345,-0.04851081594824791,0.22331511974334717,0.12304602563381195,-0.14224760234355927,-0.23565496504306793,0.34303557872772217,-0.2674810588359833,-0.30920398235321045,0.13722656667232513,0.14508037269115448,-0.341918021440506,0.02224603109061718,-0.3256300687789917,0.10726994276046753,0.2965903580188751,0.015643417835235596,0.11131653934717178,0.008343546651303768,-0.0991164892911911,0.12570859491825104,-0.06893204152584076,0.012976467609405518,0.6665945053100586,0.09429682791233063,0.06656908988952637,0.042440321296453476,0.002049311762675643,-0.13038897514343262,0.060195401310920715,0.1804465353488922,-0.16379934549331665,-0.10659342259168625,-0.13536714017391205,0.08274663984775543,-0.10812170803546906,0.04691353440284729,-0.12920181453227997,-0.11235777288675308,0.38002580404281616,-0.33896878361701965,-0.11841428279876709,-0.1868421733379364,-0.1207638829946518,-0.3098633885383606,0.3325999975204468,0.15478208661079407,0.047032132744789124,0.2658350467681885,-0.5776860117912292,-0.24409912526607513,0.21287621557712555,-0.3070278763771057,0.21483924984931946,0.46029171347618103,0.1626262664794922,0.01507323794066906,0.11495907604694366,-0.07667981088161469,0.12447706609964371,-0.04737061262130737,-0.018057504668831825,-0.3246949017047882,0.026010489091277122,-0.3743561804294586,0.2588045001029968,0.24097995460033417,-0.18767477571964264,-0.21472832560539246,0.17262782156467438,-0.11516767740249634,0.019817525520920753,-0.16620954871177673,-0.08333107084035873,0.1025422215461731,0.39892902970314026,0.1249149739742279,0.046307552605867386,-0.021044587716460228,-0.27324551343917847,-0.39226776361465454,0.19016844034194946,-0.18973511457443237,0.1553255170583725,-0.23293113708496094,0.3002580404281616,-0.15159136056900024,0.291716992855072,-0.014574164524674416,-0.16119788587093353,-0.17730192840099335,0.24709314107894897,0.051789768040180206,0.33781832456588745,-0.05023771524429321,0.07458445429801941,0.1791781634092331,-0.19216620922088623,-0.05378144979476929,-0.10290081053972244,-0.4865491986274719,0.10253162682056427,0.101369209587574,-0.06193607673048973,0.10478948801755905,0.1807524859905243,-0.035193394869565964,0.03195390850305557,-0.251292884349823,0.18928608298301697,-0.069405198097229,0.23695909976959229,-0.09715267270803452,0.05661884695291519
23,Sergey,1,2,-0.07403577864170074,-0.4344334602355957,-0.3560120165348053,-0.4257463216781616,0.5584354400634766,0.15373849868774414,-0.06076653301715851,-0.12024898082017899,-0.27218666672706604,-0.45736971497535706,-0.23395393788814545,0.39444178342819214,0.16035327315330505,-0.2005758434534073,0.34131455421447754,-0.23125094175338745,0.4580900967121124,0.21233151853084564,-0.038823917508125305,-0.5643261075019836,0.13241887092590332,-0.2514703869819641,-0.26657456159591675,-0.12249840050935745,0.090352863073349,-0.4756278395652771,0.15020570158958435,-0.18066349625587463,0.2770279347896576,-0.14586223661899567,0.42780399322509766,0.01897709257900715,0.09740011394023895,-0.25962740182876587,-0.16661366820335388,-0.15165795385837555,0.07324061542749405,-0.030704233795404434,0.2521449625492096,-0.21829038858413696,0.19993546605110168,0.3779046833515167,0.08831214159727097,-0.21584464609622955,-0.1961570382118225,0.24893981218338013,-0.16884420812129974,0.13996374607086182,-0.1524176299571991,-0.22347940504550934,0.06404667347669601,-0.05178407207131386,-0.4904055893421173,0.10005205124616623,0.34856486320495605,0.6088249087333679,0.07222344726324081,-0.5438811779022217,0.1801811009645462,0.08926251530647278,0.01185984443873167,-0.4173280596733093,-0.2515947222709656,-0.24945425987243652,-0.10065073519945145,0.12404100596904755,0.2590253949165344,-0.09447214007377625,0.1522902250289917,0.030729221180081367,0.45353642106056213,-0.1915857195854187,0.40256255865097046,-0.3423957824707031,0.13959001004695892,0.056631579995155334,-0.2445574253797531,0.28532102704048157,-0.33901703357696533,0.026416119188070297,-0.30615413188934326,-0.16259987652301788,-0.5560511946678162,0.3054730296134949,-0.7056654691696167,-0.2742486298084259,0.30939337611198425,-0.10902035981416702,0.4137665033340454,0.6710927486419678,0.29970583319664,0.06088854372501373,-0.1312987506389618,-0.4205493927001953,-0.1520482897758484,0.0772869884967804,-0.21796739101409912,0.5559806823730469,0.3260933756828308,0.09739601612091064,-0.3701811730861664,-0.04850568622350693,-0.06637756526470184,-0.3029833137989044,0.2654467225074768,-0.2893310487270355,-0.32122817635536194,-0.13915197551250458,-0.3011249005794525,-0.03529677912592888,0.17260104417800903,-0.13381105661392212,-0.09722618758678436,0.08094840496778488,-0.07287731021642685,-0.09990871697664261,0.12931877374649048,-0.28503653407096863,0.04945371672511101,0.21722429990768433,0.300010085105896,-0.02580089308321476,0.19097110629081726,0.09039321541786194,-0.22122789919376373,-0.07533203810453415,0.06720329821109772,0.149971142411232
24,Princess Ekaterina Alexandrovna Shtcherbatsky,0,1,0.215484157204628,0.3457725942134857,0.09851435571908951,-0.05938521772623062,-0.2798248529434204,-0.05311165377497673,0.11215365678071976,0.22144678235054016,0.007319738157093525,-0.1524042934179306,0.16596239805221558,-0.10156521946191788,0.16018745303153992,-0.05428074300289154,-0.03949042037129402,0.08424372971057892,-0.09701723605394363,-0.34543123841285706,-0.06051091477274895,0.3494001626968384,-0.08461225032806396,0.03614562749862671,0.11612880975008011,-0.2520999014377594,0.2041134089231491,0.3552130460739136,-0.03832060843706131,0.1824560910463333,0.05497559905052185,-0.13632832467556,0.1899636834859848,-0.046732865273952484,-0.33378463983535767,-0.12156471610069275,0.08358223736286163,0.013472258113324642,0.22682777047157288,-0.35078856348991394,0.22483249008655548,0.1279553323984146,-0.18333293497562408,0.26443707942962646,-0.043888453394174576,-0.17808827757835388,0.12898561358451843,0.0216522179543972,0.1145113930106163,0.01970490626990795,-0.11600504070520401,0.2033349722623825,-0.050287481397390366,0.1909153163433075,0.10398583859205246,0.0023726406507194042,0.24240931868553162,-0.1831231713294983,-0.19798319041728973,-0.18155428767204285,0.021041328087449074,-0.214700847864151,0.08262421935796738,-0.2365855723619461,0.13398632407188416,0.1466083526611328,-0.0691172182559967,-0.34386757016181946,-0.07955019921064377,-0.19339293241500854,0.17434178292751312,-0.0742964893579483,-0.044228605926036835,-0.14811530709266663,-0.21646881103515625,0.15501505136489868,-0.04613596946001053,0.14796024560928345,-0.25653019547462463,0.025320492684841156,-0.007338328752666712,-0.2684433162212372,0.16518208384513855,0.0038871755823493004,0.1371016651391983,-0.3140272796154022,0.08838625997304916,0.026953594759106636,-0.24808765947818756,0.12285182625055313,-0.4454253911972046,-0.12829497456550598,-0.27010291814804077,-0.16218668222427368,-0.09634939581155777,0.1995939165353775,0.2100115716457367,-0.14803442358970642,0.14468346536159515,-0.1330077201128006,0.08615923672914505,-0.06790793687105179,0.15660148859024048,0.06149638071656227,0.08124738186597824,0.029681382700800896,-0.13310487568378448,-0.16658011078834534,0.15228815376758575,-0.0684875100851059,0.21192345023155212,0.30638590455055237,-0.18992753326892853,0.05677729472517967,0.13888610899448395,-0.16392949223518372,-0.07790297269821167,0.2725249230861664,-0.20127449929714203,-0.03140328824520111,-0.41844362020492554,0.04807256534695625,0.049584757536649704,0.07160874456167221,0.075233593583107,0.01653858833014965,0.06481529772281647,-0.07722186297178268,0.03881216049194336,-0.03657190129160881
25,Madame Stahl,0,1,0.136713445186615,0.6464383006095886,0.2675389349460602,-0.28000378608703613,-0.5108635425567627,0.12013127654790878,0.345010906457901,0.17448987066745758,0.10363227128982544,-0.26542288064956665,0.10100629180669785,-0.12341891974210739,0.0328618548810482,-0.0450214147567749,-0.11650993674993515,-0.00020160354324616492,-0.1983925849199295,-0.4420601725578308,-0.1606893092393875,0.4816727042198181,-0.06754487007856369,-0.16080555319786072,-0.14716365933418274,-0.5127690434455872,0.3120049834251404,0.5527741312980652,-0.19638529419898987,0.2783914804458618,-0.08046352863311768,0.14274412393569946,0.3169757127761841,-0.12378431111574173,-0.41026026010513306,-0.3813534379005432,-0.0040609161369502544,0.1381164789199829,0.5222772359848022,-0.4051382839679718,0.5155295729637146,-0.11079411208629608,-0.36078763008117676,0.5231108665466309,-0.05009136348962784,0.12722401320934296,0.3672924339771271,0.19945532083511353,-0.05828997492790222,0.032207708805799484,0.23059843480587006,0.33761700987815857,-0.15444205701351166,0.3310838043689728,-0.1250503957271576,-0.0552365705370903,0.3767547309398651,-0.4283715486526489,-0.04585171118378639,-0.5364141464233398,-0.1292766034603119,-0.5758540034294128,0.26824626326560974,-0.2649783194065094,0.2345784604549408,0.37401753664016724,-0.21079857647418976,-0.8156247138977051,-0.1603482961654663,-0.45283880829811096,0.3745647966861725,0.1613423228263855,0.028202379122376442,-0.1854790300130844,0.34311380982398987,0.5207285284996033,-0.10365043580532074,-0.03532065078616142,-0.43159082531929016,0.028026830404996872,-0.3176533877849579,-0.2521686851978302,0.18686749041080475,-0.006288172677159309,0.06789631396532059,-0.49228790402412415,0.05097578838467598,-0.05019783228635788,-0.6203593611717224,0.2500787377357483,-0.5070197582244873,-0.20869536697864532,-0.18568041920661926,-0.22467711567878723,-0.057987503707408905,0.3153415024280548,0.45821624994277954,-0.10682521015405655,0.15662619471549988,-0.12711261212825775,0.2638551890850067,-0.0018016176763921976,0.2611667811870575,-0.20628967881202698,0.17344819009304047,-0.0064245546236634254,-0.31241708993911743,-0.5031107664108276,0.30962586402893066,-0.2796119153499603,0.14973890781402588,0.8378328084945679,-0.14094430208206177,0.11789196729660034,0.17473219335079193,-0.13491518795490265,-0.32410943508148193,0.5518247485160828,-0.36613553762435913,-0.0068891337141394615,-0.4693535268306732,0.4181263744831085,0.22928790748119354,-0.023725001141428947,0.0017670477973297238,0.0725933164358139,-0.0795288011431694,-0.25355085730552673,0.2987491488456726,0.12507709860801697
26,Varvara Andreevna,0,1,0.1879042536020279,0.4223116338253021,0.09710787981748581,-0.1693551391363144,-0.40637943148612976,0.1666068583726883,0.3572811782360077,0.12405900657176971,0.1832977533340454,-0.1833273321390152,0.050773292779922485,-0.08960826694965363,-0.009693157859146595,0.18197117745876312,-0.13069143891334534,-0.0044052014127373695,-0.058154307305812836,-0.30105286836624146,-0.18160423636436462,0.33728963136672974,-0.12686501443386078,-0.12374509125947952,-0.31910353899002075,-0.3382638096809387,0.1907399594783783,0.5119966268539429,-0.12147866934537888,0.20595893263816833,0.09385993331670761,0.17913129925727844,0.11517780274152756,-0.142329603433609,-0.32629823684692383,-0.28440284729003906,-0.08124274760484695,0.2060914784669876,0.4264068603515625,-0.3137551248073578,0.3526485562324524,-0.12293627858161926,-0.24181051552295685,0.38548755645751953,-0.09106921404600143,0.04068318009376526,0.37874171137809753,0.13304804265499115,-0.12502363324165344,-0.04456963762640953,0.16209839284420013,0.19441841542720795,-0.03409631550312042,0.15093250572681427,0.05998948588967323,-0.06806019693613052,0.19373160600662231,-0.40153375267982483,0.02970472164452076,-0.450427383184433,-0.08620455116033554,-0.4923096001148224,0.21564479172229767,-0.19373513758182526,0.12161380052566528,0.18526403605937958,-0.1596313714981079,-0.7173917889595032,-0.17684170603752136,-0.32227495312690735,0.19763343036174774,0.10141070932149887,0.023883288726210594,0.0034949134569615126,0.2820168137550354,0.4151594638824463,-0.1468806117773056,0.0030363472178578377,-0.22319486737251282,-0.03456377983093262,-0.2300088107585907,-0.24821408092975616,0.041276365518569946,0.07847484946250916,0.10771696269512177,-0.41714876890182495,0.24883897602558136,-0.12327641993761063,-0.5384142398834229,0.15157517790794373,-0.418111115694046,-0.2939046323299408,-0.2758813202381134,-0.18744003772735596,-0.19849660992622375,0.24080750346183777,0.3691507577896118,-0.1123625785112381,0.00454988656565547,-0.16625508666038513,0.2646884322166443,-0.04747401922941208,0.28077763319015503,-0.12128345668315887,0.09636765718460083,0.08710428327322006,-0.33487099409103394,-0.364867240190506,0.28906217217445374,-0.08957964926958084,0.17745929956436157,0.5673153400421143,-0.22007450461387634,0.2387150079011917,0.13711103796958923,-0.11385517567396164,-0.25087907910346985,0.30906087160110474,-0.23365609347820282,-0.02315787598490715,-0.41950365900993347,0.33471614122390747,0.15884636342525482,-0.06878309696912766,-0.044212646782398224,-0.005905486643314362,-0.0896044671535492,-0.18929091095924377,0.18057401478290558,-0.04832419753074646
27,Petrov,0,1,0.12341214716434479,0.4838700294494629,0.09699553996324539,-0.2902378737926483,-0.45520955324172974,0.19910754263401031,0.33295339345932007,0.19660025835037231,0.2566569745540619,-0.12521333992481232,-0.0013361824676394463,-0.21872758865356445,0.05974757671356201,0.0999896377325058,-0.18440762162208557,0.04389418661594391,-0.16867069900035858,-0.5459921360015869,-0.13599082827568054,0.4541454613208771,-0.1157536655664444,-0.2191847860813141,-0.3109843134880066,-0.6049162149429321,0.17384372651576996,0.4957328140735626,-0.1566767543554306,0.15108519792556763,0.01440479140728712,0.20890215039253235,0.23761145770549774,-0.0790555328130722,-0.2640684247016907,-0.28336983919143677,0.06662795692682266,0.2147788107395172,0.604465663433075,-0.3263193666934967,0.4567905068397522,-0.15981505811214447,-0.4164799153804779,0.6083166599273682,-0.14267981052398682,0.20424245297908783,0.5143866539001465,0.1642661839723587,-0.07209368050098419,0.017629403620958328,0.2552725374698639,0.32922449707984924,-0.2564549148082733,0.30542904138565063,-0.08565051853656769,0.1159842386841774,0.2835346460342407,-0.5741722583770752,0.016356192529201508,-0.6305959224700928,-0.2120022177696228,-0.5981424450874329,0.3775279223918915,-0.28919488191604614,0.2635100483894348,0.2561102509498596,-0.11373089253902435,-0.8631047010421753,-0.40785324573516846,-0.3608632981777191,0.4847087562084198,0.160211443901062,0.07842192053794861,-0.2606370449066162,0.35886406898498535,0.6164045333862305,-0.15867802500724792,-0.14282089471817017,-0.5546945333480835,-0.08103720843791962,-0.3512510657310486,-0.17250223457813263,0.32581350207328796,0.05053090676665306,0.09036184102296829,-0.648859441280365,0.0969243124127388,-0.08560233563184738,-0.5805590748786926,0.3374282419681549,-0.6054704785346985,-0.17966648936271667,-0.18784406781196594,-0.39771318435668945,-0.19376921653747559,0.37054309248924255,0.5423179864883423,-0.09669036418199539,0.06622811406850815,-0.0246136337518692,0.3204094171524048,0.021617580205202103,0.4004843235015869,-0.21029479801654816,0.2531069219112396,0.11498881876468658,-0.4651058614253998,-0.3757578730583191,0.24645832180976868,-0.3729085624217987,0.26203346252441406,0.9226534366607666,-0.31115856766700745,0.36704182624816895,0.09071836620569229,-0.09894485026597977,-0.4474642872810364,0.6139402985572815,-0.28893566131591797,-0.06483488529920578,-0.6766122579574585,0.5836172699928284,0.03239702060818672,-0.026326144114136696,-0.08574283123016357,0.07040583342313766,-0.1254958212375641,-0.21017363667488098,0.2512120008468628,0.15155963599681854
28,Princess Varvara,1,2,0.029488617554306984,-0.3030698895454407,-0.35327422618865967,-0.0016273532528430223,0.2381368726491928,0.050845276564359665,-0.16953177750110626,0.0983913391828537,-0.01358675118535757,0.0063750045374035835,-0.17089149355888367,0.0927778109908104,0.22491659224033356,-0.01824912615120411,0.06868256628513336,0.015578627586364746,0.22114260494709015,-0.13747824728488922,0.007069168146699667,-0.17662698030471802,-0.02843574248254299,-0.13913220167160034,-0.09444642812013626,-0.1398509442806244,-0.05489421635866165,-0.2824171781539917,0.05032685399055481,-0.21547621488571167,0.22208422422409058,-0.08640576153993607,0.17286115884780884,0.08188262581825256,0.08628470450639725,0.12174246460199356,0.1553097665309906,-0.07077288627624512,0.05991717800498009,0.09645809978246689,-0.006794737186282873,0.020945396274328232,0.08249298483133316,0.12293615937232971,-0.15053901076316833,-0.09255163371562958,0.06934035569429398,-0.006753989495337009,0.10241348296403885,0.05800631269812584,-0.16070353984832764,-0.05875060334801674,-0.10737139731645584,0.005018153693526983,-0.08000480383634567,0.25992777943611145,0.10661584138870239,0.057473111897706985,-0.12046166509389877,-0.13510125875473022,-0.04068294167518616,0.19779913127422333,0.0998864397406578,-0.21320809423923492,-0.05424327775835991,-0.33547070622444153,0.09985123574733734,0.12521888315677643,-0.2323036789894104,0.18909865617752075,0.31083279848098755,0.028169477358460426,0.17417991161346436,-0.15562018752098083,-0.21517491340637207,-0.104716956615448,0.11739646643400192,-0.00774497352540493,-0.28591233491897583,0.059600088745355606,-0.09200502932071686,0.13224148750305176,0.20056307315826416,-0.1129806861281395,-0.18580347299575806,-0.0765579342842102,-0.17835497856140137,-0.045651551336050034,0.17809171974658966,0.045749809592962265,-0.15417741239070892,0.21631114184856415,0.0058167073875665665,-0.15922775864601135,-0.2401164323091507,-0.0642624944448471,-0.03284072503447533,0.0002880045212805271,-0.20342670381069183,0.23864097893238068,0.06856062263250351,0.08711689710617065,0.07100360095500946,0.18260912597179413,0.12419593334197998,0.025845812633633614,-0.011208568699657917,0.15588505566120148,-0.20670095086097717,0.021131228655576706,0.09366171061992645,-0.02626096084713936,-0.1344091296195984,0.12010812014341354,-0.13969719409942627,-0.0263526514172554,-0.2106449455022812,0.09068221598863602,0.0802549496293068,-0.1105460450053215,-0.2831054925918579,0.1644691824913025,-0.08496294915676117,0.011440346948802471,0.06444581598043442,0.16385503113269806,-0.019679883494973183,0.09114950150251389,-0.10690644383430481,0.05308679863810539
29,Professor Metrov,0,1,0.42575520277023315,0.25453296303749084,0.20156477391719818,0.242792546749115,-0.49663859605789185,-0.042142532765865326,0.3017975986003876,0.025654055178165436,0.06205232813954353,-0.3817597031593323,0.3501654267311096,0.2239290177822113,0.17576631903648376,-0.004390256479382515,0.1337278187274933,0.021823175251483917,0.05262378230690956,0.16776737570762634,-0.36720094084739685,0.6005719304084778,-0.43138453364372253,0.44011956453323364,0.24191415309906006,0.3790079653263092,0.21695944666862488,0.6684287786483765,-0.164267435669899,0.27475810050964355,0.12122680246829987,-0.373553991317749,-0.13631577789783478,-0.10036805272102356,-0.5760682821273804,0.021161934360861778,-0.2793445289134979,-0.028902441263198853,-0.18890872597694397,-0.6456372737884521,0.4077942669391632,0.2957465350627899,0.21068669855594635,-0.09145267307758331,0.2804993689060211,-0.4887731075286865,-0.2228458970785141,-0.24378862977027893,0.1345512866973877,-0.1303796023130417,-0.26789650321006775,0.12373670190572739,0.31475958228111267,-0.1956503689289093,0.6644695401191711,-0.488095760345459,0.18011485040187836,0.07136045396327972,-0.17553073167800903,0.21086424589157104,0.5372236371040344,-0.16286098957061768,-0.4359402656555176,-0.11167356371879578,-0.1991165727376938,0.14441314339637756,-0.31457358598709106,-0.33234918117523193,0.592007040977478,-0.1120111346244812,-0.4090593755245209,-0.11547152698040009,-0.2285500168800354,0.5100228190422058,-0.4033791422843933,-0.335586279630661,-0.20161408185958862,0.5253491997718811,0.4001140594482422,0.060096628963947296,0.3739323914051056,-0.5447075366973877,-0.48812490701675415,0.06702906638383865,0.1801469773054123,0.2442072331905365,0.5290671586990356,-0.2714289426803589,-0.20706410706043243,-0.24572055041790009,-0.16325902938842773,-0.6235360503196716,-0.6292747259140015,0.4489728808403015,-0.33815374970436096,0.08404946327209473,0.023280302062630653,-0.5283161997795105,0.051501788198947906,-0.5354801416397095,-0.020258313044905663,-0.2906363904476166,-0.027879580855369568,0.22188806533813477,-0.24003064632415771,-0.13353724777698517,0.10876895487308502,-0.020555617287755013,0.36943626403808594,0.4397569000720978,-0.009719342924654484,-0.4333031475543976,-0.1337519884109497,-0.24422825872898102,0.20033453404903412,-0.3382250964641571,0.5184335112571716,-0.2290780395269394,-0.06709633767604828,0.014278984628617764,0.11310900002717972,-0.39914679527282715,0.48609015345573425,-0.3190165162086487,0.134718656539917,-0.1443955898284912,0.16253675520420074,0.14031536877155304,-0.04027349501848221,-0.4521063566207886
30,Countess Nordston,0,1,0.10679749399423599,0.05594407767057419,-0.015715930610895157,0.09812735766172409,-0.214436337351799,0.09799947589635849,0.19491887092590332,0.07047577947378159,0.03722110390663147,0.0068499003536999226,0.028924059122800827,-0.01562063954770565,-0.005116133484989405,0.20508144795894623,-0.00234222155995667,0.0037941900081932545,0.05040630325675011,-0.029455091804265976,-0.15460304915905,0.13860943913459778,0.03599400445818901,-0.009391747415065765,-0.13854698836803436,0.041412923485040665,0.21007293462753296,0.16098228096961975,-0.05025293305516243,0.004460940603166819,0.10118118673563004,0.09167274832725525,-0.07329193502664566,-0.0344279408454895,-0.23479482531547546,-0.13867537677288055,-0.011817150749266148,0.07818884402513504,0.08876103907823563,0.09576106071472168,0.2328178584575653,0.07040777057409286,-0.011467157863080502,0.052280135452747345,-0.019229674711823463,-0.11545311659574509,0.15716299414634705,-0.05440754070878029,-0.057979244738817215,-0.07119686901569366,0.0033818839583545923,-0.008532281965017319,0.10719721764326096,-0.04290606826543808,0.12419778853654861,-0.0022417204454541206,-0.052304718643426895,-0.13909029960632324,-0.1462739259004593,-0.14413675665855408,-0.06931440532207489,-0.03188610449433327,0.02987440675497055,-0.08079420030117035,0.0826248824596405,-0.13206610083580017,-0.22957736253738403,-0.1778387725353241,-0.06175055354833603,-0.00855268631130457,0.06255414336919785,0.0018329225713387132,-0.03778887167572975,0.147847518324852,-0.10821162164211273,0.1314176470041275,-0.12668243050575256,0.1801329404115677,-0.09333290159702301,-0.0361652597784996,-0.049897246062755585,-0.16472168266773224,-0.029104404151439667,-0.023864367976784706,0.0004829270765185356,-0.05087503418326378,0.1980656236410141,-0.06309524178504944,-0.29993340373039246,-0.027325758710503578,-0.14386233687400818,-0.057483773678541183,-0.18613381683826447,0.04281691089272499,-0.09289995580911636,-0.01423616986721754,-0.05286010727286339,-0.02796332538127899,-0.08766360580921173,-0.12517984211444855,-0.003177580190822482,0.060062408447265625,-0.005426631309092045,0.14527298510074615,-0.09965270757675171,-0.0168954785913229,-0.23315055668354034,-0.033175911754369736,0.18651826679706573,0.1956755816936493,0.06695903092622757,0.058165293186903,-0.023165298625826836,-0.006966068875044584,0.09336762875318527,-0.1510026454925537,-0.16534730792045593,0.05307665094733238,-0.02209448255598545,-0.013786333613097668,-0.0924789160490036,0.05437497794628143,0.07010933011770248,-0.04937715828418732,-0.08433663845062256,-0.001996285980567336,-0.0426517054438591,0.05638975650072098,-0.0442529059946537,-0.18557052314281464
31,Nikolay Ivanovitch Sviazhsky,0,1,0.1724543571472168,-0.006449549924582243,-0.059359386563301086,0.12161538004875183,-0.08452528715133667,0.02801247127354145,0.06141204759478569,0.11977706849575043,0.037653036415576935,-0.09861993044614792,-0.004573617596179247,0.07425902783870697,0.13811206817626953,0.04906531423330307,0.04950936138629913,0.003255557268857956,0.0746147632598877,-0.07059331238269806,-0.09278255701065063,0.12530511617660522,-0.10382742434740067,0.03262938931584358,0.018816057592630386,-0.0014539979165419936,0.1414983570575714,0.1060105636715889,-0.042153604328632355,-0.021374817937612534,0.13771848380565643,-0.07330787181854248,-0.022988872602581978,-0.05618380382657051,-0.18668204545974731,-0.00430902186781168,-0.0025248571764677763,0.0495554618537426,0.08597344160079956,-0.04224548116326332,0.2028648555278778,0.06012146919965744,0.030835386365652084,0.06507569551467896,-0.029838649556040764,-0.20053818821907043,0.044953279197216034,-0.010846557095646858,0.08288092911243439,0.004180156625807285,-0.06095658615231514,-0.028461311012506485,0.07439728826284409,-0.012543671764433384,0.1611059010028839,-0.05173034593462944,0.0895301103591919,-0.05087868124246597,-0.10784275829792023,-0.10041102021932602,0.022073419764637947,-0.030924519523978233,-0.029046399518847466,-0.18736031651496887,-0.06082885339856148,-0.11406682431697845,-0.1156415119767189,-0.1267344206571579,-0.033192459493875504,-0.016255779191851616,0.006308101117610931,-0.022641638293862343,-0.017359942197799683,0.08987405151128769,-0.1751546710729599,0.01559458952397108,-0.07775135338306427,0.20479713380336761,-0.06826060265302658,-0.011382329277694225,0.0703447088599205,-0.1772737056016922,-0.07757849991321564,-0.018649881705641747,-0.03150995075702667,-0.03671931475400925,0.16734591126441956,-0.10822182893753052,-0.13937820494174957,-0.033335451036691666,-0.1666489988565445,-0.10476040095090866,-0.2233564555644989,0.006324644200503826,-0.1991724967956543,0.024614978581666946,0.021868756040930748,-0.11907035112380981,-0.12235751003026962,-0.07236609607934952,0.06240680813789368,0.011070122942328453,0.0471893772482872,0.12586070597171783,-0.011401894502341747,0.03213733062148094,-0.13389232754707336,-0.009327240288257599,0.056179288774728775,0.08610685169696808,0.09551278501749039,-0.02131483517587185,-0.09418724477291107,0.043986063450574875,0.03148540481925011,-0.15688806772232056,-0.058557987213134766,0.07882251590490341,-0.01705683209002018,-0.02750031091272831,-0.12887521088123322,0.08361252397298813,0.08391106128692627,-0.06460317224264145,0.005862897261977196,-0.005427378695458174,0.030669650062918663,0.05644959211349487,-0.048570822924375534,-0.1496732234954834
